counts1,counts2,count3,fold1,fold2,fold3
30.7,27.2,16.2,1.1,1.9,1.7
44.7,9.6,32.4,4.6,1.4,0.3
0.9,0.0,0.0,7.6,7.6,1.0
0.9,0.8,1.4,1.2,0.7,0.6
50.2,80.1,63.5,0.6,0.8,1.3
43.7,40.0,51.3,1.1,0.9,0.8
76.3,92.1,89.1,0.8,0.9,1.0
38.1,9.6,50.0,4.0,0.8,0.2
41.9,59.3,55.4,0.7,0.8,1.1
25.1,28.0,16.2,0.9,1.5,1.7
28.8,18.4,25.7,1.6,1.1,0.7
231.7,160.9,205.3,1.4,1.1,0.8
187.0,185.0,190.5,1.0,1.0,1.0
195.4,76.1,155.3,2.6,1.3,0.5
762.0,1036.9,944.1,0.7,0.8,1.1
5.6,0.0,2.7,45.4,2.1,0.0
149.8,43.2,89.1,3.5,1.7,0.5
26.1,7.2,50.0,3.6,0.5,0.1
121.9,105.7,98.6,1.2,1.2,1.1
338.7,215.4,239.1,1.6,1.4,0.9
8.4,0.8,2.7,10.5,3.1,0.3
1.9,2.4,2.7,0.8,0.7,0.9
724.8,647.8,548.4,1.1,1.3,1.2
907.2,741.5,737.5,1.2,1.2,1.0
10.2,9.6,13.5,1.1,0.8,0.7
63.3,12.8,39.2,4.9,1.6,0.3
11.2,8.0,8.1,1.4,1.4,1.0
27.0,0.0,14.9,219.4,1.8,0.0
70.7,116.9,79.7,0.6,0.9,1.5
0.0,0.0,0.0,1.0,1.0,1.0
3.7,7.2,4.1,0.5,0.9,1.8
0.9,0.0,0.0,7.6,7.6,1.0
0.9,0.0,2.7,7.6,0.3,0.0
0.9,0.0,0.0,7.6,7.6,1.0
53.0,0.0,21.6,431.2,2.5,0.0
29.8,0.0,8.1,242.1,3.7,0.0
21.4,1.6,4.1,13.4,5.3,0.4
26.1,20.0,5.4,1.3,4.8,3.7
9.3,4.0,2.7,2.3,3.4,1.5
11.2,25.6,6.8,0.4,1.7,3.8
23.3,23.2,20.3,1.0,1.1,1.1
8.4,0.0,6.8,68.1,1.2,0.0
289.4,580.5,128.3,0.5,2.3,4.5
54.9,40.0,31.1,1.4,1.8,1.3
48.4,49.6,39.2,1.0,1.2,1.3
99.6,88.9,95.9,1.1,1.0,0.9
97.7,75.3,93.2,1.3,1.0,0.8
119.1,116.1,136.4,1.0,0.9,0.9
44.7,73.7,45.9,0.6,1.0,1.6
186.1,123.3,154.0,1.5,1.2,0.8
230.8,244.2,213.4,0.9,1.1,1.1
139.6,106.5,147.2,1.3,0.9,0.7
28.8,16.8,16.2,1.7,1.8,1.0
18.6,7.2,5.4,2.6,3.4,1.3
8.4,9.6,12.2,0.9,0.7,0.8
24.2,26.4,16.2,0.9,1.5,1.6
41.9,74.5,31.1,0.6,1.3,2.4
16.7,13.6,21.6,1.2,0.8,0.6
41.9,54.4,36.5,0.8,1.1,1.5
89.3,108.1,66.2,0.8,1.3,1.6
14.9,47.2,16.2,0.3,0.9,2.9
58.6,62.5,52.7,0.9,1.1,1.2
223.3,227.4,231.0,1.0,1.0,1.0
236.3,265.0,276.9,0.9,0.9,1.0
50.2,63.3,36.5,0.8,1.4,1.7
35.4,30.4,31.1,1.2,1.1,1.0
8.4,9.6,14.9,0.9,0.6,0.6
2.8,0.0,2.7,22.7,1.0,0.0
0.9,4.8,0.0,0.2,7.6,39.1
3.7,0.0,4.1,30.3,0.9,0.0
8.4,28.0,12.2,0.3,0.7,2.3
2.8,0.0,1.4,22.7,2.1,0.1
6.5,1.6,8.1,4.1,0.8,0.2
36.3,21.6,31.1,1.7,1.2,0.7
7.4,3.2,13.5,2.3,0.6,0.2
13.0,18.4,12.2,0.7,1.1,1.5
13.0,17.6,12.2,0.7,1.1,1.4
6.5,7.2,8.1,0.9,0.8,0.9
11.2,22.4,8.1,0.5,1.4,2.8
20.5,12.0,16.2,1.7,1.3,0.7
24.2,16.0,24.3,1.5,1.0,0.7
16.7,26.4,10.8,0.6,1.5,2.4
468.0,109.7,125.6,4.3,3.7,0.9
515.5,92.1,239.1,5.6,2.2,0.4
392.7,41.6,175.6,9.4,2.2,0.2
792.8,126.5,538.9,6.3,1.5,0.2
29.8,3.2,35.1,9.3,0.8,0.1
89.3,19.2,33.8,4.6,2.6,0.6
134.0,50.4,43.2,2.7,3.1,1.2
70.7,221.0,116.2,0.3,0.6,1.9
16.7,14.4,13.5,1.2,1.2,1.1
14.0,6.4,10.8,2.2,1.3,0.6
22.3,19.2,16.2,1.2,1.4,1.2
15.8,24.8,12.2,0.6,1.3,2.0
16.7,21.6,13.5,0.8,1.2,1.6
16.7,48.8,10.8,0.3,1.5,4.5
13.0,31.2,9.5,0.4,1.4,3.3
14.0,30.4,13.5,0.5,1.0,2.3
85.6,14.4,89.1,5.9,1.0,0.2
12.1,14.4,5.4,0.8,2.2,2.7
43.7,29.6,33.8,1.5,1.3,0.9
14.0,28.0,17.6,0.5,0.8,1.6
10.2,62.5,10.8,0.2,0.9,5.8
57.7,56.9,54.0,1.0,1.1,1.1
75.4,72.1,60.8,1.0,1.2,1.2
39.1,26.4,32.4,1.5,1.2,0.8
28.8,12.0,24.3,2.4,1.2,0.5
45.6,59.3,62.1,0.8,0.7,1.0
21.4,20.8,32.4,1.0,0.7,0.6
53.0,52.8,47.3,1.0,1.1,1.1
107.9,80.9,86.4,1.3,1.2,0.9
163.8,197.0,122.9,0.8,1.3,1.6
19.5,24.8,23.0,0.8,0.9,1.1
102.4,92.1,117.5,1.1,0.9,0.8
109.8,58.5,77.0,1.9,1.4,0.8
104.2,122.5,87.8,0.9,1.2,1.4
109.8,72.1,155.3,1.5,0.7,0.5
157.2,245.0,228.3,0.6,0.7,1.1
23.3,0.0,4.1,189.1,5.7,0.0
133.1,61.7,32.4,2.2,4.1,1.9
12.1,22.4,18.9,0.5,0.6,1.2
27.9,21.6,41.9,1.3,0.7,0.5
29.8,30.4,23.0,1.0,1.3,1.3
46.5,43.2,45.9,1.1,1.0,0.9
47.5,22.4,31.1,2.1,1.5,0.7
29.8,34.4,39.2,0.9,0.8,0.9
14.9,19.2,16.2,0.8,0.9,1.2
21.4,25.6,21.6,0.8,1.0,1.2
69.8,51.2,90.5,1.4,0.8,0.6
54.9,46.4,43.2,1.2,1.3,1.1
64.2,46.4,48.6,1.4,1.3,1.0
28.8,8.8,24.3,3.3,1.2,0.4
49.3,52.0,51.3,0.9,1.0,1.0
1507.3,2220.4,1620.9,0.7,0.9,1.4
329.4,239.4,468.7,1.4,0.7,0.5
80.0,48.8,85.1,1.6,0.9,0.6
18.6,64.9,23.0,0.3,0.8,2.8
0.9,0.0,0.0,7.6,7.6,1.0
0.0,0.0,0.0,1.0,1.0,1.0
5.6,3.2,2.7,1.7,2.1,1.2
91.2,120.9,64.8,0.8,1.4,1.9
133.1,151.3,155.3,0.9,0.9,1.0
209.4,96.1,248.5,2.2,0.8,0.4
161.0,68.9,168.8,2.3,1.0,0.4
101.4,32.0,70.2,3.2,1.4,0.5
28.8,30.4,32.4,0.9,0.9,0.9
21.4,26.4,21.6,0.8,1.0,1.2
18.6,75.3,23.0,0.2,0.8,3.3
113.5,118.5,155.3,1.0,0.7,0.8
152.6,150.5,133.7,1.0,1.1,1.1
78.2,1088.2,132.4,0.1,0.6,8.2
1214.3,422.8,347.1,2.9,3.5,1.2
129.3,237.0,131.0,0.5,1.0,1.8
217.7,212.2,127.0,1.0,1.7,1.7
23.3,72.9,51.3,0.3,0.5,1.4
44.7,27.2,35.1,1.6,1.3,0.8
25.1,31.2,23.0,0.8,1.1,1.4
76.3,94.5,95.9,0.8,0.8,1.0
78.2,48.8,58.1,1.6,1.3,0.8
47.5,95.3,47.3,0.5,1.0,2.0
226.1,278.6,248.5,0.8,0.9,1.1
7.4,0.0,9.5,60.5,0.8,0.0
18.6,39.2,82.4,0.5,0.2,0.5
5.6,0.0,10.8,45.4,0.5,0.0
428.9,372.3,371.4,1.2,1.2,1.0
187.0,131.3,166.1,1.4,1.1,0.8
53.0,17.6,47.3,3.0,1.1,0.4
52.1,50.4,41.9,1.0,1.2,1.2
27.9,17.6,20.3,1.6,1.4,0.9
29.8,21.6,28.4,1.4,1.0,0.8
35.4,40.8,36.5,0.9,1.0,1.1
13.0,21.6,10.8,0.6,1.2,2.0
31.6,41.6,28.4,0.8,1.1,1.5
59.5,3.2,12.2,18.6,4.9,0.3
2.8,4.8,2.7,0.6,1.0,1.8
2.8,0.0,1.4,22.7,2.1,0.1
1.9,0.0,0.0,15.1,15.1,1.0
189.8,11.2,5.4,16.9,35.1,2.1
94.0,13.6,5.4,6.9,17.4,2.5
131.2,16.8,12.2,7.8,10.8,1.4
123.8,0.0,12.2,1006.1,10.2,0.0
64.2,11.2,16.2,5.7,4.0,0.7
1023.5,82.5,125.6,12.4,8.1,0.7
528.5,68.9,47.3,7.7,11.2,1.5
733.2,42.4,28.4,17.3,25.8,1.5
388.9,11.2,44.6,34.7,8.7,0.3
241.0,11.2,14.9,21.5,16.2,0.8
67.9,120.1,79.7,0.6,0.9,1.5
7.4,31.2,6.8,0.2,1.1,4.6
6.5,2.4,5.4,2.7,1.2,0.4
11.2,9.6,8.1,1.2,1.4,1.2
29.8,44.0,23.0,0.7,1.3,1.9
472.7,110.5,224.2,4.3,2.1,0.5
47.5,136.1,59.4,0.3,0.8,2.3
2.8,1.6,4.1,1.7,0.7,0.4
28.8,40.0,47.3,0.7,0.6,0.8
19.5,29.6,20.3,0.7,1.0,1.5
119.1,15.2,39.2,7.8,3.0,0.4
4.7,4.0,5.4,1.2,0.9,0.7
29.8,0.0,20.3,242.1,1.5,0.0
24.2,16.0,28.4,1.5,0.9,0.6
78.2,29.6,50.0,2.6,1.6,0.6
6.5,0.0,9.5,53.0,0.7,0.0
13.0,0.0,9.5,105.9,1.4,0.0
28.8,51.2,75.6,0.6,0.4,0.7
0.0,0.0,0.0,1.0,1.0,1.0
20.5,0.0,32.4,166.4,0.6,0.0
12.1,27.2,12.2,0.4,1.0,2.2
0.0,0.0,0.0,1.0,1.0,1.0
19.5,23.2,21.6,0.8,0.9,1.1
29.8,68.1,63.5,0.4,0.5,1.1
24.2,44.0,28.4,0.5,0.9,1.6
20.5,20.0,20.3,1.0,1.0,1.0
17.7,76.1,25.7,0.2,0.7,3.0
8.4,0.0,5.4,68.1,1.5,0.0
8.4,0.0,5.4,68.1,1.5,0.0
36.3,8.8,41.9,4.1,0.9,0.2
1.9,0.0,6.8,15.1,0.3,0.0
0.9,0.0,1.4,7.6,0.7,0.1
0.9,0.0,0.0,7.6,7.6,1.0
39.1,16.8,8.1,2.3,4.8,2.1
8.4,0.0,14.9,68.1,0.6,0.0
3.7,93.7,16.2,0.0,0.2,5.8
2.8,4.8,6.8,0.6,0.4,0.7
3.7,0.0,4.1,30.3,0.9,0.0
1.9,0.0,0.0,15.1,15.1,1.0
1.9,0.0,1.4,15.1,1.4,0.1
24.2,0.0,25.7,196.7,0.9,0.0
1.9,1.6,1.4,1.2,1.4,1.2
18.6,0.0,36.5,151.3,0.5,0.0
0.9,0.0,0.0,7.6,7.6,1.0
9.3,0.0,14.9,75.6,0.6,0.0
1.9,0.0,0.0,15.1,15.1,1.0
3.7,0.0,1.4,30.3,2.8,0.1
14.0,44.8,23.0,0.3,0.6,2.0
26.1,0.0,31.1,211.8,0.8,0.0
0.0,0.0,0.0,1.0,1.0,1.0
19.5,22.4,29.7,0.9,0.7,0.8
1.9,0.0,1.4,15.1,1.4,0.1
0.9,0.0,1.4,7.6,0.7,0.1
0.0,0.0,0.0,1.0,1.0,1.0
17.7,0.0,12.2,143.7,1.5,0.0
0.0,0.0,0.0,1.0,1.0,1.0
7.4,24.0,6.8,0.3,1.1,3.6
0.0,0.0,0.0,1.0,1.0,1.0
33.5,0.0,36.5,272.3,0.9,0.0
32.6,10.4,32.4,3.1,1.0,0.3
14.0,88.9,14.9,0.2,0.9,6.0
14.0,0.0,27.0,113.5,0.5,0.0
0.9,0.0,1.4,7.6,0.7,0.1
126.5,194.6,139.1,0.7,0.9,1.4
2.8,0.0,2.7,22.7,1.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
1.9,0.0,1.4,15.1,1.4,0.1
209.4,124.9,208.0,1.7,1.0,0.6
82.8,61.7,50.0,1.3,1.7,1.2
100.5,88.9,118.9,1.1,0.8,0.7
0.9,0.0,5.4,7.6,0.2,0.0
16.7,0.0,6.8,136.2,2.5,0.0
9.3,0.0,9.5,75.6,1.0,0.0
25.1,14.4,10.8,1.7,2.3,1.3
0.0,0.0,2.7,1.0,0.0,0.0
59.5,36.8,120.2,1.6,0.5,0.3
31.6,4.8,32.4,6.6,1.0,0.1
15.8,9.6,18.9,1.6,0.8,0.5
7.4,5.6,9.5,1.3,0.8,0.6
4.7,0.0,5.4,37.8,0.9,0.0
2.8,0.0,8.1,22.7,0.3,0.0
124.7,86.5,120.2,1.4,1.0,0.7
13.0,0.0,10.8,105.9,1.2,0.0
563.9,152.1,162.1,3.7,3.5,0.9
117.2,9.6,16.2,12.2,7.2,0.6
1725.1,241.0,63.5,7.2,27.2,3.8
9.3,0.0,13.5,75.6,0.7,0.0
3.7,3.2,4.1,1.2,0.9,0.8
46.5,0.0,48.6,378.2,1.0,0.0
6.5,0.0,8.1,53.0,0.8,0.0
0.0,0.0,0.0,1.0,1.0,1.0
32.6,15.2,12.2,2.1,2.7,1.3
22.3,13.6,24.3,1.6,0.9,0.6
17.7,8.0,8.1,2.2,2.2,1.0
36.3,50.4,29.7,0.7,1.2,1.7
1.9,0.0,16.2,15.1,0.1,0.0
25.1,0.0,14.9,204.2,1.7,0.0
9.3,0.0,6.8,75.6,1.4,0.0
190.7,125.7,453.8,1.5,0.4,0.3
3.7,0.0,16.2,30.3,0.2,0.0
2.8,0.0,2.7,22.7,1.0,0.0
0.9,0.0,2.7,7.6,0.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
5.6,8.8,12.2,0.6,0.5,0.7
19.5,13.6,37.8,1.4,0.5,0.4
13.0,23.2,81.0,0.6,0.2,0.3
77.2,84.1,64.8,0.9,1.2,1.3
15.8,12.0,10.8,1.3,1.5,1.1
0.0,0.0,0.0,1.0,1.0,1.0
18.6,8.8,27.0,2.1,0.7,0.3
8.4,17.6,27.0,0.5,0.3,0.7
1.9,5.6,1.4,0.3,1.4,4.1
1.9,0.0,2.7,15.1,0.7,0.0
2.8,0.0,1.4,22.7,2.1,0.1
3.7,0.0,0.0,30.3,30.3,1.0
30.7,21.6,24.3,1.4,1.3,0.9
17.7,58.5,25.7,0.3,0.7,2.3
9.3,0.0,2.7,75.6,3.4,0.0
2.8,0.0,1.4,22.7,2.1,0.1
25.1,0.0,12.2,204.2,2.1,0.0
2.8,2.4,2.7,1.2,1.0,0.9
6.5,0.0,6.8,53.0,1.0,0.0
1.9,0.0,0.0,15.1,15.1,1.0
0.9,0.0,1.4,7.6,0.7,0.1
4.7,0.0,9.5,37.8,0.5,0.0
18.6,5.6,12.2,3.3,1.5,0.5
0.9,0.0,0.0,7.6,7.6,1.0
0.9,0.0,1.4,7.6,0.7,0.1
0.0,25.6,0.0,0.0,1.0,208.3
0.0,0.0,0.0,1.0,1.0,1.0
10.2,8.8,23.0,1.2,0.4,0.4
0.0,0.0,0.0,1.0,1.0,1.0
33.5,81.7,45.9,0.4,0.7,1.8
15.8,46.4,55.4,0.3,0.3,0.8
6.5,7.2,12.2,0.9,0.5,0.6
16.7,18.4,20.3,0.9,0.8,0.9
8.4,2.4,6.8,3.5,1.2,0.4
14.9,0.0,18.9,121.0,0.8,0.0
16.7,44.8,20.3,0.4,0.8,2.2
202.8,0.0,117.5,1649.1,1.7,0.0
17382.0,9472.3,12242.9,1.8,1.4,0.8
2.8,0.0,8.1,22.7,0.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.9,0.0,0.0,7.6,7.6,1.0
1.9,0.0,0.0,15.1,15.1,1.0
81641.5,74628.9,65688.0,1.1,1.2,1.1
0.0,0.0,0.0,1.0,1.0,1.0
3212.9,8281.7,1361.5,0.4,2.4,6.1
37.2,44.8,33.8,0.8,1.1,1.3
2.8,0.0,1.4,22.7,2.1,0.1
1135261.0,523649.7,2067566.3,2.2,0.5,0.3
2075.9,406.8,590.3,5.1,3.5,0.7
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
2882.6,1239.5,2135.5,2.3,1.3,0.6
3826.1,35313.5,1227.8,0.1,3.1,28.8
10068.5,12757.6,18780.3,0.8,0.5,0.7
0.0,0.0,0.0,1.0,1.0,1.0
4009.4,6832.4,1972.0,0.6,2.0,3.5
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
14.0,0.0,18.9,113.5,0.7,0.0
0.9,0.0,0.0,7.6,7.6,1.0
2.8,0.0,0.0,22.7,22.7,1.0
2820.2,2126.7,2201.7,1.3,1.3,1.0
210939.4,106621.1,484786.4,2.0,0.4,0.2
26.1,0.0,59.4,211.8,0.4,0.0
273.6,246.6,131.0,1.1,2.1,1.9
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
335.9,502.8,410.6,0.7,0.8,1.2
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
2.8,0.0,2.7,22.7,1.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
434.5,250.6,155.3,1.7,2.8,1.6
0.0,0.0,0.0,1.0,1.0,1.0
37.2,0.0,6.8,302.6,5.5,0.0
16666.4,2579.1,5567.6,6.5,3.0,0.5
44.7,44.8,8.1,1.0,5.5,5.5
2152.2,2374.1,2678.5,0.9,0.8,0.9
3.7,0.0,2.7,30.3,1.4,0.0
9.3,0.0,4.1,75.6,2.3,0.0
3.7,0.0,1.4,30.3,2.8,0.1
0.0,0.0,0.0,1.0,1.0,1.0
1315.7,1883.3,2344.8,0.7,0.6,0.8
892.3,371.5,402.5,2.4,2.2,0.9
9409.8,2599.1,4919.3,3.6,1.9,0.5
4048.4,3710.5,1597.9,1.1,2.5,2.3
555.5,1442.9,853.7,0.4,0.7,1.7
27.9,415.6,31.1,0.1,0.9,13.4
20.5,0.0,5.4,166.4,3.8,0.0
9.3,90.5,4.1,0.1,2.3,22.3
0.0,0.0,0.0,1.0,1.0,1.0
8.4,0.0,2.7,68.1,3.1,0.0
21.4,0.0,6.8,174.0,3.2,0.0
5.6,0.0,2.7,45.4,2.1,0.0
51.2,415.6,29.7,0.1,1.7,14.0
12.1,0.0,4.1,98.3,3.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
4491.3,1513.3,1287.2,3.0,3.5,1.2
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
1.9,0.0,5.4,15.1,0.3,0.0
5.6,0.0,4.1,45.4,1.4,0.0
0.0,0.0,0.0,1.0,1.0,1.0
486.6,320.3,378.2,1.5,1.3,0.8
28143.7,5135.7,15785.8,5.5,1.8,0.3
0.0,0.0,0.0,1.0,1.0,1.0
16531.5,9492.4,7736.9,1.7,2.1,1.2
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
221524.3,93335.0,122070.9,2.4,1.8,0.8
0.0,0.0,0.0,1.0,1.0,1.0
137.7,0.0,58.1,1119.6,2.4,0.0
730.4,325.1,864.5,2.2,0.8,0.4
30.7,0.0,12.2,249.6,2.5,0.0
40.9,0.0,25.7,332.8,1.6,0.0
188.9,3.2,133.7,59.0,1.4,0.0
865.3,148.9,1366.9,5.8,0.6,0.1
7148.7,7738.0,9195.7,0.9,0.8,0.8
61.4,0.0,21.6,499.3,2.8,0.0
67.9,0.0,32.4,552.2,2.1,0.0
1569.7,1513.3,534.9,1.0,2.9,2.8
11.2,0.0,0.0,90.8,90.8,1.0
0.0,0.0,0.0,1.0,1.0,1.0
9.3,0.0,4.1,75.6,2.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
10.2,0.0,2.7,83.2,3.8,0.0
63.3,81.7,37.8,0.8,1.7,2.2
7.4,0.0,8.1,60.5,0.9,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.9,0.0,0.0,7.6,7.6,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
15.8,0.0,2.7,128.6,5.9,0.0
379579.1,149712.6,233300.9,2.5,1.6,0.6
5.6,181.0,5.4,0.0,1.0,33.5
13.0,135.3,6.8,0.1,1.9,20.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,2.7,1.0,0.0,0.0
5.6,0.0,1.4,45.4,4.1,0.1
26.1,0.0,20.3,211.8,1.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
1586.4,1281813.1,3584.8,0.0,0.4,357.6
20.5,0.0,9.5,166.4,2.2,0.0
17382.0,9472.3,12242.9,1.8,1.4,0.8
434.5,250.6,155.3,1.7,2.8,1.6
0.0,0.0,0.0,1.0,1.0,1.0
21.4,0.0,6.8,174.0,3.2,0.0
1.9,0.0,5.4,15.1,0.3,0.0
221524.3,93335.0,122070.9,2.4,1.8,0.8
1569.7,1513.3,534.9,1.0,2.9,2.8
0.9,0.0,0.0,7.6,7.6,1.0
0.0,0.0,0.0,1.0,1.0,1.0
2.8,0.0,8.1,22.7,0.3,0.0
2.8,0.0,1.4,22.7,2.1,0.1
14.0,0.0,18.9,113.5,0.7,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
2.8,0.0,2.7,22.7,1.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
37.2,0.0,6.8,302.6,5.5,0.0
16666.4,2579.1,5567.6,6.5,3.0,0.5
44.7,44.8,8.1,1.0,5.5,5.5
2152.2,2374.1,2678.5,0.9,0.8,0.9
3.7,0.0,2.7,30.3,1.4,0.0
9.3,0.0,4.1,75.6,2.3,0.0
3.7,0.0,1.4,30.3,2.8,0.1
1315.7,1883.3,2344.8,0.7,0.6,0.8
892.3,371.5,402.5,2.4,2.2,0.9
9409.8,2599.1,4919.3,3.6,1.9,0.5
4048.4,3710.5,1597.9,1.1,2.5,2.3
555.5,1442.9,853.7,0.4,0.7,1.7
27.9,415.6,31.1,0.1,0.9,13.4
20.5,0.0,5.4,166.4,3.8,0.0
9.3,90.5,4.1,0.1,2.3,22.3
0.0,0.0,0.0,1.0,1.0,1.0
8.4,0.0,2.7,68.1,3.1,0.0
5.6,0.0,2.7,45.4,2.1,0.0
51.2,415.6,29.7,0.1,1.7,14.0
12.1,0.0,4.1,98.3,3.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
4491.3,1513.3,1287.2,3.0,3.5,1.2
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
5.6,0.0,4.1,45.4,1.4,0.0
0.0,0.0,0.0,1.0,1.0,1.0
486.6,320.3,378.2,1.5,1.3,0.8
28143.7,5135.7,15785.8,5.5,1.8,0.3
0.0,0.0,0.0,1.0,1.0,1.0
16531.5,9492.4,7736.9,1.7,2.1,1.2
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
137.7,0.0,58.1,1119.6,2.4,0.0
730.4,325.1,864.5,2.2,0.8,0.4
30.7,0.0,12.2,249.6,2.5,0.0
40.9,0.0,25.7,332.8,1.6,0.0
188.9,3.2,133.7,59.0,1.4,0.0
865.3,148.9,1366.9,5.8,0.6,0.1
7148.7,7738.0,9195.7,0.9,0.8,0.8
61.4,0.0,21.6,499.3,2.8,0.0
67.9,0.0,32.4,552.2,2.1,0.0
11.2,0.0,0.0,90.8,90.8,1.0
0.0,0.0,0.0,1.0,1.0,1.0
9.3,0.0,4.1,75.6,2.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
10.2,0.0,2.7,83.2,3.8,0.0
63.3,81.7,37.8,0.8,1.7,2.2
7.4,0.0,8.1,60.5,0.9,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
15.8,0.0,2.7,128.6,5.9,0.0
379579.1,149712.6,233300.9,2.5,1.6,0.6
5.6,181.0,5.4,0.0,1.0,33.5
13.0,135.3,6.8,0.1,1.9,20.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,2.7,1.0,0.0,0.0
5.6,0.0,1.4,45.4,4.1,0.1
26.1,0.0,20.3,211.8,1.3,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
1586.4,1281813.1,3584.8,0.0,0.4,357.6
20.5,0.0,9.5,166.4,2.2,0.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.9,0.0,0.0,7.6,7.6,1.0
1.9,0.0,0.0,15.1,15.1,1.0
81641.5,74628.9,65688.0,1.1,1.2,1.1
0.0,0.0,0.0,1.0,1.0,1.0
3212.9,8281.7,1361.5,0.4,2.4,6.1
37.2,44.8,33.8,0.8,1.1,1.3
1135261.0,523649.7,2067566.3,2.2,0.5,0.3
2075.9,406.8,590.3,5.1,3.5,0.7
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
2882.6,1239.5,2135.5,2.3,1.3,0.6
3826.1,35313.5,1227.8,0.1,3.1,28.8
10068.5,12757.6,18780.3,0.8,0.5,0.7
0.0,0.0,0.0,1.0,1.0,1.0
4009.4,6832.4,1972.0,0.6,2.0,3.5
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0
